,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2024-06-10,31.67,40.0,22.93,15.49,5.04,31.18,0.0
2024-06-11,30.15,38.31,21.26,18.43,3.47,30.88,0.0
2024-06-12,30.22,37.87,21.18,21.27,1.82,30.94,0.0
2024-06-13,31.68,39.71,22.52,17.89,2.86,30.71,0.0
2024-06-14,33.79,42.8,23.85,11.07,2.03,30.54,0.0
2024-06-15,32.51,38.75,27.23,21.06,2.66,16.84,0.03
2024-06-16,30.93,37.24,24.95,23.61,2.31,23.1,0.0
2024-06-17,34.96,43.45,27.06,15.27,3.1,25.41,0.0
2024-06-18,36.69,44.34,29.88,11.28,3.7,24.5,0.0
2024-06-19,36.51,44.65,29.06,11.53,3.77,24.68,0.07
2024-06-20,33.22,42.32,24.83,13.22,2.65,29.41,0.0
2024-06-21,32.13,40.48,22.99,15.85,3.21,29.17,0.0
2024-06-22,33.34,41.34,24.91,13.48,3.48,31.29,0.0
2024-06-23,33.68,41.64,25.67,15.01,3.54,30.56,0.0
2024-06-24,33.8,42.18,25.12,15.87,2.27,29.42,0.0
2024-06-25,35.28,43.75,27.17,11.93,3.4,30.34,0.0
2024-06-26,33.5,41.73,24.93,13.42,4.58,31.12,0.0
2024-06-27,32.66,41.88,23.06,14.65,4.53,29.39,0.0
2024-06-28,34.03,44.0,24.49,10.65,3.72,27.67,0.0
2024-06-29,35.4,44.43,25.87,10.47,2.56,30.08,0.0
2024-06-30,36.42,45.65,26.95,8.73,3.58,30.75,0.0
2024-07-01,36.15,45.89,26.92,9.86,2.62,30.48,0.0
2024-07-02,34.71,43.21,26.63,13.59,3.31,29.06,0.0
2024-07-03,35.23,43.98,26.4,12.23,2.94,29.05,0.0
2024-07-04,36.01,45.42,27.43,9.91,2.71,29.06,0.0
2024-07-05,36.85,45.79,27.09,10.69,3.54,28.33,0.0
2024-07-06,37.7,44.66,30.56,13.97,4.97,28.38,0.0
2024-07-07,35.31,44.1,26.34,13.13,4.09,29.94,0.0
2024-07-08,36.85,45.68,27.37,10.98,2.5,29.18,0.0
2024-07-09,36.54,45.41,27.79,9.0,3.24,29.48,0.0
2024-07-10,37.35,44.92,30.22,9.62,4.76,29.39,0.0
2024-07-11,38.36,45.91,29.74,9.95,1.16,28.66,0.0
2024-07-12,38.31,46.84,29.43,9.69,2.32,29.17,0.0
2024-07-13,38.21,46.6,29.5,10.12,2.32,29.29,0.0
2024-07-14,38.1,46.15,29.89,9.7,3.95,27.58,0.0
2024-07-15,37.56,45.69,29.78,9.66,3.53,28.85,0.0
2024-07-16,37.0,45.43,28.65,8.76,3.38,29.34,0.0
2024-07-17,36.9,44.75,28.93,12.02,2.25,23.02,0.0
2024-07-18,38.1,45.7,30.36,13.01,2.64,28.03,0.0
2024-07-19,37.84,45.77,28.88,15.51,2.28,27.65,0.0
2024-07-20,38.16,45.05,30.71,17.86,3.1,27.1,0.0
2024-07-21,38.19,44.67,31.56,17.16,2.61,27.23,0.0
2024-07-22,37.96,45.56,31.63,12.21,1.59,27.69,0.0
2024-07-23,38.52,45.52,30.69,12.03,1.82,28.74,0.0
2024-07-24,37.41,45.1,30.18,14.0,2.45,29.15,0.0
2024-07-25,35.43,43.21,27.34,14.29,2.11,29.14,0.0
2024-07-26,35.33,42.26,28.0,14.13,2.13,27.56,0.0
2024-07-27,35.25,42.2,28.22,14.71,3.0,28.77,0.05
2024-07-28,35.2,42.34,27.8,12.94,4.61,29.22,0.0
2024-07-29,35.01,42.37,28.09,13.01,5.05,28.7,0.0
2024-07-30,35.44,43.19,27.17,17.34,3.32,27.93,0.0
2024-07-31,34.67,41.72,28.03,18.69,3.08,28.21,0.0
2024-08-01,34.03,42.02,26.19,16.34,3.16,29.02,0.0
2024-08-02,34.03,42.39,25.03,13.63,2.32,29.01,0.0
2024-08-03,35.53,43.17,28.11,12.1,1.54,29.29,0.0
2024-08-04,36.61,44.53,27.36,10.54,1.7,27.67,0.0
2024-08-05,36.85,45.62,28.09,10.78,3.03,27.03,0.0
2024-08-06,36.52,45.17,28.39,11.12,1.67,27.33,0.0
2024-08-07,35.94,43.54,28.36,15.49,4.98,26.71,0.0
2024-08-08,35.54,42.91,28.68,14.85,3.52,26.84,0.0
2024-08-09,36.24,43.94,28.31,13.4,2.28,26.25,0.0
2024-08-10,36.57,43.47,29.89,14.41,1.86,26.26,0.0
2024-08-11,34.44,40.95,27.91,17.17,3.13,26.66,0.0
2024-08-12,34.75,41.62,27.12,18.08,1.35,26.73,0.0
2024-08-13,36.47,42.68,29.08,19.49,2.09,27.17,0.0
2024-08-14,35.94,43.74,28.54,15.1,2.63,26.24,0.0
2024-08-15,36.28,43.95,28.75,12.18,2.0,26.36,0.0
2024-08-16,35.3,43.44,26.65,12.84,1.87,25.85,0.0
2024-08-17,35.84,43.98,27.57,13.95,1.8,26.65,0.0
2024-08-18,36.63,44.98,28.72,14.22,2.29,26.87,0.0
2024-08-19,36.79,44.7,29.25,13.91,1.86,26.93,0.0
2024-08-20,35.67,42.6,27.67,12.3,2.44,26.52,0.0
2024-08-21,36.4,43.54,28.97,13.84,1.79,23.94,0.0
2024-08-22,35.25,41.4,29.36,22.57,4.77,25.86,0.0
2024-08-23,34.56,40.38,29.49,20.48,5.82,20.67,0.0
2024-08-24,33.49,40.22,26.66,20.36,4.76,22.15,0.0
2024-08-25,34.6,41.4,27.98,17.9,3.74,15.74,0.01
2024-08-26,36.09,43.93,29.35,18.51,2.62,24.58,0.01
2024-08-27,34.61,41.86,27.1,21.46,2.45,25.58,0.0
2024-08-28,35.08,42.65,27.85,17.98,4.03,24.85,0.0
2024-08-29,35.34,42.42,28.35,17.76,5.02,17.83,0.0
2024-08-30,34.52,41.4,28.2,17.71,4.2,23.16,0.0
2024-08-31,33.68,40.3,26.85,20.6,3.45,21.61,0.0
2024-09-01,32.88,38.93,27.35,23.58,1.43,11.25,0.0
2024-09-02,33.34,40.0,26.74,22.83,1.74,25.01,0.0
2024-09-03,33.19,40.22,26.33,25.14,2.82,24.47,0.0
2024-09-04,34.09,40.88,27.09,21.76,2.22,24.61,0.0
2024-09-05,32.7,39.75,26.01,26.64,3.66,23.87,0.42
2024-09-06,29.81,33.79,26.77,51.82,3.35,19.39,29.25
2024-09-07,29.2,32.61,26.03,57.44,3.81,9.98,5.2
2024-09-08,29.83,34.78,26.21,55.47,4.16,19.78,2.53
2024-09-09,30.11,35.36,24.88,49.79,1.62,23.93,0.45
2024-09-10,29.83,35.05,24.1,40.58,2.08,24.19,0.0
2024-09-11,30.05,35.92,25.06,31.92,4.32,23.52,0.0
2024-09-12,27.7,34.94,20.63,34.86,5.71,23.96,0.0
2024-09-13,28.8,36.14,21.48,29.89,4.31,22.32,0.01
2024-09-14,28.4,35.71,20.99,31.05,2.02,23.67,0.0
2024-09-15,28.76,35.97,22.18,38.74,3.88,21.48,0.0
2024-09-16,29.45,35.77,22.46,35.99,2.18,20.58,0.0
2024-09-17,28.87,36.59,23.52,29.04,3.11,22.94,0.0
2024-09-18,26.37,33.8,21.21,35.26,3.59,19.79,2.92
2024-09-19,25.12,31.82,19.64,53.32,2.85,21.05,2.47
2024-09-20,26.6,32.97,20.78,48.4,3.56,17.8,1.66
2024-09-21,23.6,26.44,21.02,69.11,2.21,9.13,1.08
2024-09-22,24.2,29.71,20.24,68.99,2.29,10.71,4.27
2024-09-23,24.97,31.7,18.81,61.64,2.03,22.67,0.88
2024-09-24,26.47,32.55,20.86,54.33,2.55,17.08,2.2
2024-09-25,27.65,34.0,20.92,44.36,1.59,22.16,0.01
2024-09-26,28.93,36.02,22.68,36.22,2.09,21.83,0.0
2024-09-27,28.65,36.45,22.7,36.59,1.98,21.7,0.0
2024-09-28,28.71,35.6,22.13,33.1,1.88,21.4,0.0
2024-09-29,28.52,35.3,22.83,33.84,2.69,21.66,0.0
2024-09-30,27.48,34.44,22.09,39.37,3.64,21.26,0.0
2024-10-01,27.04,34.34,21.16,38.95,3.46,20.76,0.0
2024-10-02,28.64,35.85,22.55,33.36,2.76,20.77,0.0
2024-10-03,29.48,36.81,21.91,27.66,1.39,21.51,0.0
2024-10-04,28.1,35.0,21.25,34.62,2.3,20.99,0.0
2024-10-05,27.51,34.67,21.28,38.51,2.87,20.79,0.0
2024-10-06,25.37,32.26,21.67,39.09,3.21,13.21,0.0
2024-10-07,26.63,36.71,18.81,32.82,2.76,18.53,0.0
2024-10-08,26.99,35.24,20.11,33.05,2.87,20.31,0.0
2024-10-09,26.76,35.02,19.86,32.35,3.43,21.07,0.0
2024-10-10,26.21,33.31,19.09,26.59,1.57,21.35,0.0
2024-10-11,26.16,34.53,18.91,35.04,2.43,20.82,0.0
2024-10-12,26.18,34.53,19.46,27.9,3.62,20.2,0.0
2024-10-13,24.94,33.21,18.49,37.01,2.96,19.24,0.03
2024-10-14,22.86,29.11,19.76,59.32,3.57,7.4,5.57
2024-10-15,21.72,26.4,18.8,66.14,2.05,12.64,0.18
2024-10-16,23.45,30.19,17.88,44.29,2.13,11.22,0.0
2024-10-17,24.75,30.48,19.2,39.82,1.4,18.87,0.0
2024-10-18,22.72,28.94,17.47,38.84,2.91,20.26,0.0
2024-10-19,20.44,25.97,14.06,36.73,2.05,16.33,0.0
2024-10-20,20.26,27.03,13.48,40.04,2.07,17.34,0.0
2024-10-21,19.82,25.85,14.45,42.63,1.61,18.72,0.0
2024-10-22,19.4,24.85,12.75,41.23,1.34,18.94,0.0
2024-10-23,20.08,25.89,15.23,41.36,1.9,16.4,0.0
2024-10-24,20.32,26.96,14.06,48.14,1.96,16.79,0.02
2024-10-25,21.03,27.3,13.86,44.22,1.48,18.28,0.0
2024-10-26,22.23,28.21,16.33,36.27,1.25,17.75,0.02
2024-10-27,21.34,28.37,15.27,35.22,3.24,16.77,0.0
2024-10-28,20.29,26.09,14.9,32.76,3.98,15.16,0.0
2024-10-29,17.89,24.52,12.84,37.03,4.47,17.18,0.0
2024-10-30,16.79,25.04,10.78,35.51,2.04,18.12,0.0
2024-10-31,18.32,26.01,12.17,33.66,1.98,17.95,0.0
2024-11-01,19.49,26.96,11.81,33.16,1.55,16.67,0.0
2024-11-02,19.82,27.47,14.8,34.63,2.93,16.46,0.0
2024-11-03,17.54,25.34,11.86,56.0,2.76,12.39,0.0
