,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,es_kPa,ea_kPa,VPD_kPa,Rn_MJm2day,Ra_MJm2day,Month
2021-01-01,8.63,16.44,2.13,45.09,1.94,14.92,0.0,3.0788360823877836,1.2911277315069505,0.582169494136484,0.7089582373704665,8.855219484237695,36.39084641017862,1
2021-01-02,8.02,15.42,1.99,58.24,2.03,14.89,0.0,2.708046739342909,1.2285727789280465,0.7155207864476943,0.5130519924803522,8.997130895687906,36.40992085081852,1
2021-01-03,7.92,13.4,3.53,44.39,2.46,14.7,0.0,3.09833392995142,1.1620805278442337,0.5158475463100554,0.6462329815341783,8.734749553581814,36.430170526111844,1
2021-01-04,7.54,14.16,1.37,46.2,1.8,12.26,0.0,2.6227776685385944,1.144865980138872,0.5289280828241589,0.6159378973147132,7.7412106885787395,36.451568523720304,1
2021-01-05,9.1,16.14,3.66,41.16,1.94,12.83,0.0,3.044556625107009,1.3143067940626285,0.5409686764361779,0.7733381176264507,7.936729923882671,36.474086051646275,1
2021-01-06,12.56,20.37,5.98,69.09,3.83,13.81,0.06,3.058436071500742,1.6630960663167071,1.1490330722182132,0.514062994098494,8.712678168142617,36.49769247125058,1
2021-01-07,15.36,22.6,9.26,73.0,4.62,13.2,0.1,3.1856239775165545,1.955281287402388,1.427355339803743,0.5279259475986449,8.52410158928711,36.52235533261454,1
2021-01-08,16.97,25.13,10.89,56.86,4.2,12.88,0.04,4.338015622455532,2.247768429390363,1.2780811289513605,0.9696873004390025,8.241842246625968,36.54804041222116,1
2021-01-09,14.34,19.91,8.51,52.22,4.96,13.97,0.0,4.2377572514225665,1.7179458677990356,0.8971113321646563,0.8208345356343792,8.58863637875194,36.574711752928934,1
2021-01-10,9.14,17.03,2.92,42.04,3.24,15.49,0.0,3.7871806288979806,1.3474455395278215,0.5664661048174962,0.7809794347103254,9.082288666195101,36.60233170620861,1
2021-01-11,8.08,14.62,3.04,45.47,3.11,15.6,0.0,3.4075288460822524,1.2119952626729042,0.5510942459373696,0.6609010167355347,9.164920350436347,36.630860976610954,1
2021-01-12,6.23,13.76,1.06,51.74,3.11,14.05,0.0,2.941034320662756,1.116717452923202,0.5777896101424647,0.5389278427807374,8.582044867269955,36.66025866843112,1
2021-01-13,7.06,14.09,0.89,46.91,2.14,15.86,0.0,2.9711372830510125,1.129739794005041,0.5299609373677647,0.5997788566372764,9.312310899332367,36.69048233453207,1
2021-01-14,7.28,15.79,-0.4,33.05,1.86,16.05,0.0,3.2827194322398223,1.193643201679802,0.3944990781551745,0.7991441235246275,9.20976997998934,36.72148802728725,1
2021-01-15,8.51,16.46,1.25,42.83,2.32,16.0,0.0,3.351826440385718,1.2705281487830726,0.54416720612379,0.7263609426592826,9.337825345175887,36.75323035159948,1
2021-01-16,8.56,17.43,1.54,39.58,2.26,16.31,0.0,3.534425460134993,1.3369566530302712,0.5291674432693814,0.8077892097608899,9.426059739005492,36.785662519950414,1
2021-01-17,6.3,14.04,1.51,53.19,2.78,16.08,0.0,2.991437702367984,1.1420177943848564,0.607439264833305,0.5345785295515514,9.50407864109421,36.818736409431686,1
2021-01-18,7.44,15.27,0.48,48.06,1.76,16.49,0.0,2.9427752283158712,1.1838431653187342,0.5689550252521837,0.6148881400665506,9.634602094491777,36.85240262070613,1
2021-01-19,8.57,16.55,3.05,37.05,1.99,16.06,0.0,3.435254567614431,1.3218075833560903,0.48972970963343143,0.8320778737226588,9.278388501197615,36.886610538843996,1
2021-01-20,8.78,16.41,1.62,31.91,1.64,15.49,0.0,3.2664990297703365,1.2765672655011135,0.4073526144214053,0.8692146510797083,8.977486997779415,36.921308395976546,1
2021-01-21,11.21,19.42,3.31,25.78,1.37,16.32,0.0,3.543310840633836,1.5151177611550057,0.3905973588257605,1.1245204023292452,9.18071921506587,36.95644333570561,1
2021-01-22,12.14,21.57,4.72,29.55,1.97,15.86,0.0,4.106487355062643,1.7154158060788158,0.50690537069629,1.2085104353825258,9.084506994177586,36.99196147920485,1
2021-01-23,12.79,20.45,6.74,59.48,2.0,16.4,0.0,3.303382519208731,1.6941639390256789,1.0076887109324737,0.6864752280932052,9.85740454300192,37.02780799294539,1
2021-01-24,14.3,22.56,8.73,46.14,1.17,15.62,0.0,3.3418130180710666,1.9314099608553947,0.8911525559386791,1.0402574049167157,9.321745678831428,37.0639271579748,1
2021-01-25,15.56,23.56,10.26,26.3,1.28,13.99,0.0,3.745047901693863,2.0777683510463287,0.5464530763251845,1.5313152747211443,8.272945918200666,37.100262440675635,1
2021-01-26,14.42,22.21,7.73,59.8,2.62,16.47,0.0,3.655738483638348,1.865581715948033,1.1156178661369236,0.7499638498111094,9.954042698459304,37.1367565649263,1
2021-01-27,14.1,21.63,8.43,62.99,2.27,16.42,0.0,3.418968523475723,1.8447415911411436,1.1620027282598064,0.6827388628813371,9.978031952893378,37.173351585583696,1
2021-01-28,15.01,22.64,7.72,54.41,1.53,16.69,0.0,3.4791339288619536,1.9006621463642164,1.03415027383677,0.8665118725274463,9.977773244859591,37.20998896320428,1
2021-01-29,15.63,23.14,8.38,51.46,1.21,17.06,0.0,3.4742145639001603,1.9670833866766613,1.01226111078381,0.9548222758928513,10.105210988302737,37.24660963991664,1
2021-01-30,15.83,25.81,8.63,44.85,2.02,17.21,0.0,4.324520213161217,2.2217736722380135,0.9964654919987491,1.2253081802392645,10.094238938970694,37.28315411635571,1
2021-01-31,15.17,23.62,8.39,53.77,3.7,17.06,0.0,4.474147157832254,2.0090657436575463,1.0802746503646627,0.9287910932928836,10.175668060662659,37.31956252956598,1
2021-02-01,15.2,24.55,7.75,54.05,2.18,17.37,0.0,3.9859011329679386,2.0692462044582816,1.1184275735097011,0.9508186309485804,10.354454178547911,37.35577473177777,2
2021-02-02,14.55,23.91,6.94,42.14,1.87,18.05,0.0,4.172841324242353,1.9827872990118045,0.8355465678035744,1.14724073120823,10.372063196007831,37.391730369957855,2
2021-02-03,16.09,23.73,11.44,28.41,1.81,14.33,0.0,4.29552498032937,2.1437527787296204,0.6090401644370852,1.5347126142925354,8.492748797118905,37.42736896603312,2
2021-02-04,16.32,24.49,10.17,25.5,2.68,16.82,0.0,5.35618652325824,2.1574163188522184,0.5501411613073157,1.6072751575449027,9.408999247388083,37.46262999768319,2
2021-02-05,16.16,24.92,9.78,24.74,5.13,14.32,0.0,6.927300855501834,2.1813452131183957,0.539664805725491,1.6416804073929048,8.433412172153592,37.49745297959524,2
2021-02-06,12.87,19.59,8.2,47.65,3.12,16.01,0.0,4.060738524576329,1.6835296035599048,0.8022018560962946,0.8813277474636102,9.540192830347078,37.531777545072224,2
2021-02-07,10.75,16.64,7.03,48.66,2.91,17.68,3.05,3.768678503238975,1.4489427350329254,0.7050555348670214,0.7438872001659039,10.257709446158048,37.56554352788336,2
2021-02-08,11.35,20.15,4.87,38.33,2.65,19.16,0.0,4.383407359571294,1.6122541263394472,0.61797700662591,0.9942771197135372,10.733198391054835,37.598691044243225,2
2021-02-09,12.02,21.58,6.02,31.25,2.11,18.52,0.0,4.448599301589877,1.756702188292187,0.5489694338413085,1.2077327544508785,10.292729091715891,37.63116057480483,2
2021-02-10,13.81,23.57,6.35,27.88,1.48,19.19,0.0,4.290183808657428,1.9328886282131754,0.5388893495458333,1.393999278667342,10.481298097276461,37.6628930465494,2
2021-02-11,15.02,22.82,7.31,48.12,2.31,18.45,0.0,4.187963063465985,1.9011906585565996,0.9148529448974356,0.986337713659164,10.716874282399337,37.69382991445472,2
2021-02-12,17.05,24.02,10.2,40.27,0.96,18.73,0.0,3.777459678468711,2.1160092646928574,0.8521169308918138,1.2638923338010435,10.664728871926135,37.72391324282238,2
2021-02-13,15.61,23.05,10.01,38.09,3.29,19.42,0.0,5.275820892502919,2.0233654476121914,0.7706998989954837,1.2526655486167075,10.882268889805774,37.75308578614322,2
2021-02-14,13.56,20.98,8.04,36.85,3.49,19.95,0.0,5.128192848217966,1.7798233276205084,0.6558648962281574,1.1239584313923512,11.048587628214932,37.781291069379385,2
2021-02-15,11.11,17.91,5.72,44.97,4.24,19.51,0.0,4.4986176882028905,1.4847373406656184,0.6676863820973286,0.8170509585682898,11.041336041938333,37.808473467541035,2
2021-02-16,7.98,14.36,3.31,41.57,3.9,18.98,0.0,3.994215939671377,1.2054685196940302,0.5011132636368084,0.7043552560572218,10.726571303144066,37.83457828443514,2
2021-02-17,7.18,15.66,0.72,34.77,3.12,20.41,0.0,4.117686886308621,1.2113648940283752,0.42119157365366605,0.7901733203747092,11.224856312505374,37.859551830463786,2
2021-02-18,10.77,19.4,3.12,28.61,2.15,18.82,0.0,4.243814306698357,1.5085375993693968,0.4315926071795845,1.0769449921898122,10.405477419940773,37.88334149934991,2
2021-02-19,13.48,20.71,9.42,22.42,2.61,10.57,0.0,4.532442403954655,1.8120458704706015,0.4062606841595089,1.4057851863110926,7.005727041180127,37.90589584366827,2
2021-02-20,14.23,24.05,7.41,40.89,2.94,17.58,0.0,4.849351841575353,2.011650170650884,0.8225637547791464,1.1890864158717376,10.22265941407911,37.92716464906071,2
2021-02-21,16.21,22.97,11.73,33.17,4.94,9.72,0.0,5.722363775579051,2.0910656714232263,0.6936064832110842,1.397459188212142,6.750171916138376,37.94709900701562,2
2021-02-22,12.27,18.9,8.07,35.95,4.12,21.3,0.0,5.277926690245876,1.630807932508264,0.586275451736721,1.044532480771543,11.59554341848954,37.96565138609265,2
2021-02-23,10.87,17.67,4.23,38.79,4.69,20.01,0.0,4.830111412982513,1.4240354031714157,0.5523833328901921,0.8716520702812236,11.150086077533626,37.982775701475504,2
2021-02-24,11.49,17.06,7.09,57.41,5.65,14.39,0.0,3.7831393872744834,1.4765881230515145,0.8477092414438744,0.6288788816076402,8.97806596418567,37.998427382737525,2
2021-02-25,12.29,20.19,6.24,45.87,4.41,18.87,0.0,4.769375014457217,1.6583429830534904,0.760681926326636,0.8976610567268544,10.850258095949192,38.012563439706874,2
2021-02-26,12.72,20.17,6.18,41.49,4.74,21.16,0.0,5.2419816727364426,1.6549141571732027,0.6866238838111619,0.9682902733620408,11.74152922166515,38.025142526320444,2
2021-02-27,13.19,19.89,8.83,41.37,4.71,17.83,0.03,5.138927403318175,1.7286742814813456,0.7151525502488326,1.013521731232513,10.288255171661254,38.03612500235884,2
2021-02-28,13.6,22.91,5.88,34.01,3.38,19.84,0.0,5.350471374643034,1.8607747937904973,0.632849507368148,1.2279252864223493,11.010561457700916,38.0454729929571,2
2021-03-01,14.46,23.56,6.76,23.58,2.73,19.19,0.0,5.433307478569606,1.945741156115301,0.45880576461198797,1.4869353915033132,10.401924807173117,38.053150445789754,3
2021-03-02,14.46,22.69,7.35,23.96,1.98,17.62,0.0,4.6240383119450525,1.8916910952295471,0.4532491864169995,1.4384419088125475,9.792673600585061,38.059123185832014,3
2021-03-03,13.26,21.15,6.4,38.95,3.77,17.22,0.0,4.885883785021751,1.7356678206915452,0.6760426161593569,1.0596252045321883,10.002650012024922,38.06335896760309,3
2021-03-04,13.23,19.17,7.24,50.5,2.79,16.17,0.0,3.7793608224172437,1.6196480138363074,0.8179222469873353,0.8017257668489721,9.726941460094398,38.06582752480097,3
2021-03-05,14.83,22.04,7.76,38.11,3.35,15.28,0.0,4.728195008185279,1.852871666807616,0.7061293922203824,1.1467422745872335,9.161553631991577,38.06650061724349,3
2021-03-06,16.3,23.03,11.31,36.11,5.93,14.34,0.03,6.25663957772066,2.077274932496458,0.7501039781244709,1.327170954371987,8.728316601085684,38.06535207503405,3
2021-03-07,14.97,21.85,9.52,43.08,3.25,19.77,0.01,4.9160752982923,1.9044370246343405,0.8204314702124739,1.0840055544218665,11.209199843069202,38.0623578398757,3
2021-03-08,14.94,21.84,7.5,47.24,1.93,22.03,0.0,4.3295110703262925,1.8275181922363832,0.8633195940124675,0.9641985982239157,12.331914183314355,38.057496003462326,3
2021-03-09,16.0,22.27,10.27,39.65,2.69,19.43,0.77,4.825440460652456,1.9690567980390965,0.7807310204225016,1.188325777616595,10.969951529806655,38.05074684288066,3
2021-03-10,10.42,12.95,8.48,70.45,5.8,7.68,16.94,2.3922161842438623,1.300613671936403,0.9162823318791959,0.38433134005720704,5.914524692368326,38.04209285296243,3
2021-03-11,11.25,18.32,5.6,49.58,4.81,23.46,0.0,4.723949617769178,1.5077063430468525,0.7475208048826294,0.7601855381642231,12.947859188270535,38.03151877553158,3
2021-03-12,11.48,20.43,4.56,35.17,3.73,23.6,0.0,5.337825536637016,1.6235650531848558,0.5710078292051138,1.052557223979742,12.597315849745858,38.01901162549729,3
2021-03-13,14.79,23.94,5.14,29.63,2.01,22.69,0.0,4.985343551009419,1.9270304161550877,0.5709791123067525,1.3560513038483353,12.050366259597894,38.0045607137491,3
2021-03-14,16.74,25.04,8.08,33.01,2.07,24.15,0.0,5.287320508643964,2.1269805509609885,0.7021162798722224,1.424864271088766,12.783145514930261,37.988157666816896,3
2021-03-15,16.06,23.6,10.65,36.31,2.7,20.27,0.0,5.197739273747361,2.0977535681478794,0.761694320594495,1.3360592475533843,11.233454868742559,37.9697964432645,3
2021-03-16,16.39,23.8,9.33,40.4,1.59,22.1,0.0,4.53067098235155,2.0610956461367045,0.8326826410392285,1.228413005097476,12.16526379099679,37.94947334679163,3
2021-03-17,15.6,21.77,11.17,35.0,2.43,23.44,0.0,5.191962668284648,1.9673571696305658,0.688575009370698,1.2787821602598677,12.469536523923118,37.92718703602563,3
2021-03-18,13.96,18.98,10.51,49.29,1.72,20.11,0.92,3.8878759333323982,1.7326088018508474,0.8540028784322827,0.8786059234185647,11.438986457395036,37.90293853099052,3
2021-03-19,15.61,24.38,8.34,45.73,2.88,24.18,0.0,5.267182348584496,2.075260981129704,0.9490168466706135,1.1262441344590903,13.28909529079495,37.87673121624727,3
2021-03-20,13.0,18.77,8.98,48.71,3.85,20.49,0.67,4.571039422494271,1.6562852279195348,0.8067765345196055,0.8495086933999293,11.575883567199899,37.848570840705804,3
2021-03-21,8.66,12.45,4.28,61.3,6.15,12.78,5.6,2.9657494133177607,1.1370783646729545,0.6970290375445212,0.44004932712843337,8.219387027609018,37.81846551411546,3
2021-03-22,9.58,15.71,2.41,42.93,2.22,24.8,0.0,4.015005871926903,1.2557473911062043,0.5390923550018935,0.7166550361043108,13.267179858699485,37.786425700247115,3
2021-03-23,12.7,21.21,3.33,31.34,1.57,26.1,0.0,4.614328150565859,1.6474825811870901,0.5163210409440341,1.1311615402430562,13.450656062255,37.7524642067864,3
2021-03-24,14.74,23.31,6.84,29.67,1.44,26.34,0.0,4.873748158493814,1.9267262344828486,0.5716596737710612,1.3550665607117875,13.431756305587987,37.71659617196387,3
2021-03-25,15.73,25.16,7.37,29.62,1.44,26.02,0.0,5.029208225473165,2.1128462866106092,0.6258250700940625,1.4870212165165468,13.31919661080854,37.678839047954085,3
2021-03-26,15.42,23.72,9.09,26.93,2.14,24.23,0.0,5.392891800050235,2.044597364726518,0.5506100703208512,1.4939872944056667,12.402006642571966,37.639212581081566,3
2021-03-27,16.58,24.54,9.07,21.95,3.31,15.92,0.0,5.839772414222101,2.1177556354224816,0.4648473619752347,1.652908273447247,8.991285163323845,37.597738788877834,3
2021-03-28,15.39,23.71,8.59,30.39,2.21,12.65,0.0,4.312242680009026,2.0245087020645274,0.6152481945574099,1.4092605075071174,7.8847442889062105,37.55444193403926,3
2021-03-29,16.58,22.36,12.17,46.38,1.28,16.55,0.0,3.6199884249640037,2.0604343154651645,0.9556294355127434,1.1048048799524213,9.799998824499895,37.509348495341406,3
2021-03-30,19.85,28.67,12.54,24.45,3.23,24.44,0.0,7.112269058063774,2.69160577420978,0.6580976117942912,2.0335081624154885,12.335920523332835,37.46248713557073,3
2021-03-31,19.37,28.47,11.59,19.49,3.41,24.83,0.0,7.434739728873947,2.6248526619303503,0.5115837838102253,2.1132688781201248,12.131463333461483,37.41388866654043,3
2021-04-01,21.23,30.69,12.42,21.8,4.03,25.02,0.0,8.241179693123739,2.927896357459207,0.6382814059261072,2.2896149515331,12.386364692777715,37.363586011261496,4
2021-04-02,22.37,32.54,13.44,22.69,3.65,25.01,0.0,8.260060092464121,3.2216159781037255,0.7309846654317353,2.49063131267199,12.47211931728977,37.31161416334595,4
2021-04-03,21.71,27.77,16.05,28.19,2.38,23.38,0.0,6.135225912866894,2.776852848385787,0.7827948179599534,1.9940580304258333,12.064302750784531,37.258010143722856,4
2021-04-04,20.9,29.32,13.61,31.67,3.7,26.67,0.0,7.445626519659659,2.8194720911767437,0.8929268112756749,1.926545279901069,13.659278638914522,37.20281295475312,4
2021-04-05,19.55,27.19,12.89,36.83,4.32,26.74,0.0,7.161987232866108,2.5461516759231144,0.937747662242483,1.6084040136806315,13.917970006940141,37.14606353183271,4
2021-04-06,20.04,28.37,12.0,27.98,2.31,25.97,0.0,6.237942337872711,2.6323474969164558,0.7365308296372243,1.8958166672792314,13.072436618351874,37.087804692577805,4
2021-04-07,21.94,30.05,14.18,23.39,2.46,26.08,0.0,6.780884090488051,2.9363114496100406,0.6868032480637885,2.249508201546252,12.782527803351925,37.02808108368954,4
2021-04-08,23.02,31.85,15.83,19.39,3.84,26.61,0.0,8.689652291696486,3.256628448920963,0.6314602562457748,2.625168192675188,12.623656900374508,36.9669391255988,4
2021-04-09,21.64,30.29,14.5,23.97,4.12,21.37,0.0,7.915118881217075,2.982687390844455,0.7149501675854159,2.267737223259039,11.013137511778822,36.90442695499503,4
2021-04-10,22.77,30.3,14.47,25.0,2.72,24.95,0.0,6.863499021544872,2.9823226916756296,0.7455806729189074,2.236742018756722,12.431385939120783,36.84059436534555,4
2021-04-11,22.52,30.68,14.26,32.16,3.32,25.15,0.0,7.172291601255258,3.018584685910246,0.970776834988735,2.047807850921511,13.01641346418986,36.775492745514484,4
2021-04-12,23.27,31.05,15.7,31.88,2.97,25.77,0.0,7.08241736467278,3.1445661487602043,1.002487688224753,2.1420784605354513,13.251734873829676,36.70917501659252,4
2021-04-13,24.46,32.4,16.6,25.82,3.28,26.02,0.0,7.831142846625262,3.3762316628472,0.871743015347147,2.504488647500053,12.911629282573259,36.641695567050654,4
2021-04-14,25.06,33.71,18.94,24.57,5.4,19.08,0.0,9.637366922462768,3.711575763828529,0.9119341651726697,2.7996415986558594,10.16638377750054,36.5731101863327,4
2021-04-15,21.69,28.72,15.62,33.74,5.04,26.71,0.0,8.109469206178312,2.857968074942685,0.964278428485662,1.893689646457023,13.611449328140502,36.50347599700227,4
2021-04-16,18.95,26.37,11.7,41.57,4.36,26.92,0.0,6.685253733853095,2.405362207376989,0.9999090696066144,1.4054531377703747,14.051875437211315,36.43285138556145,4
2021-04-17,18.84,25.16,11.49,33.92,2.89,28.42,0.0,6.220631420551594,2.2770907314835545,0.7723891761192216,1.5047015553643328,14.144312769360326,36.3612959320584,4
2021-04-18,20.01,27.38,11.69,27.24,1.82,28.5,0.0,5.880600393569778,2.509875005434101,0.683689951480249,1.8261850539538518,13.75151130065058,36.28887033860209,4
2021-04-19,22.16,29.87,14.26,26.22,3.67,27.61,0.0,7.767044502540965,2.9186533646726156,0.7652709122171598,2.153382452455456,13.358120444547254,36.215636356901825,4
2021-04-20,24.09,32.66,16.15,23.35,3.77,28.37,0.0,8.622005170678472,3.385394261080685,0.7904895599623399,2.594904701118345,13.43561262310674,36.14165671494949,4
2021-04-21,25.13,34.46,16.45,17.88,3.05,28.33,0.0,8.398361717634694,3.6641171916657855,0.6551441538698424,3.0089730377959434,12.82860491954248,36.06699504296152,4
2021-04-22,24.43,33.0,15.03,19.98,1.86,25.62,0.0,6.3947628949662585,3.3693952794159627,0.6732051768273094,2.696190102588653,12.078898428205186,35.991715798697044,4
2021-04-23,23.7,32.12,15.64,28.61,4.68,28.11,0.0,8.897572319872221,3.282004071170339,0.9389813647618341,2.343022706408505,13.759363774562562,35.9158841922674,4
2021-04-24,24.52,34.06,15.96,27.96,4.66,27.3,0.0,9.285767636846893,3.5753512430465415,0.9996682075558131,2.5756830354907283,13.459735392399043,35.83956611055116,4
2021-04-25,25.78,33.57,19.26,20.18,3.76,26.36,0.0,8.862795321612717,3.7132561083732245,0.7493350826697167,2.963921025703508,12.256768322126863,35.76282804132672,4
2021-04-26,23.35,30.89,15.17,21.32,4.68,27.77,0.0,8.960935140027662,3.0943174071767223,0.6597084712100773,2.434608935966645,12.819989161764521,35.68573699723319,4
2021-04-27,23.12,31.2,15.58,20.63,3.83,27.88,0.0,8.438760017494017,3.157038525231229,0.6512970477552025,2.5057414774760267,12.764270475654538,35.608360439668004,4
2021-04-28,23.02,32.19,13.41,17.84,4.19,29.95,0.0,9.09888949229967,3.1722406117026987,0.5659277251277615,2.606312886574937,13.195987774217253,35.53076620272746,4
2021-04-29,24.46,33.25,14.44,21.1,5.32,26.77,0.0,9.80698562911048,3.3729710764956184,0.7116968971405756,2.661274179355043,12.449287884806518,35.45302241729377,4
